OBJECTID,Fax_Number,City,Province,Geo_X,Geo_Y,Business_Id,Business_Name,Site_Postal_Code,Created_Date,Updated_Date,NAICSCode,NAICSCode_Desc,Telephone_Number,Web_Address,Mailing_Address1,Mailing_Address2,Mailing_City,Mailing_Province,Mailing_Country,Mailing_Postal_Code,Unit_Number,Business_Description,Street_Number,Street_Name,Street_Type,Street_Direction,Municipality,geometry,lon,lat
40591,,Whitby,Ontario,664308.73,4864498.4,72775,The Bridge on Taunton Church,L1R3L3,2019-06-21,2019-06-21,813110.0,Religious organizations,9056682508,www.faithwhitby.ca,,,,,,L1N2M8,,Place of worship.,95,Taunton,Road,East,Whitby,POINT (-78.95352836552199 43.915273873602025),-78.95352836552199,43.915273873602025
40592,9056687190,Whitby,Ontario,667564.42,4859731.43,11370,Community Care Durham Home Support,L1N8Y3,2019-06-21,2019-07-04,623310.0,Community care facilities for the elderly,9056686223,communitycaredurham.on.ca,,,,,,L1N8Y3,5-6,Community care services.,20,Sunray,Street,,Whitby,POINT (-78.91450293986195 43.87164885149659),-78.91450293986195,43.87164885149659
40593,,Whitby,Ontario,663266.48,4876941.26,232336,Myrtle Ridge Farm,L9L1B3,2019-06-21,2019-06-21,112920.0,Horse and other equine production,9056558803,,,,,,,,,Horse farm,105,Townline,Road,East,Whitby,POINT (-78.96267619765877 44.02746478328996),-78.96267619765877,44.02746478328996
40594,,Whitby,Ontario,663933.5,4868915.63,542427,Turnermoore,,2019-06-21,2019-06-21,541212.0,Offices of accountants,9056558556,,,,,,,,,Chartered accountant office.,62,Winchester,Road,East,Whitby,POINT (-78.95683794507 43.95510319022893),-78.95683794507,43.95510319022893
40595,9056663146,Whitby,Ontario,666802.49,4859857.8,11342,Kelly Melanson CPA,L1N8P9,2019-06-21,2019-07-04,541212.0,Offices of accountants,9056665071,www.a-managementsolutions.com,,,,,,L1N8P9,13,Accounting,11,Stanley,Court,,Whitby,POINT (-78.92394022709276 43.8729585322606),-78.92394022709276,43.8729585322606
40596,,Whitby,Ontario,666722.74,4857849.78,242210,Fresh Cut French Fries!,L1N0G5,2019-06-21,2019-06-21,722515.0,Snack and Nonalcoholic Beverage Bars,9059144488,,,,,,,,,Chip Truck,200,Water,Street,,Whitby,POINT (-78.92555907036558 43.8549087618463),-78.92555907036558,43.8549087618463
40597,,Brooklin,Ontario,663521.46,4869169.57,232398,Salon Micca,L1M1A4,2019-06-21,2019-07-04,812115.0,Beauty salons,9056551119,salonmicc.com,,,,,,,,salon,7,Campbell,Street,,Whitby,POINT (-78.96189200246215 43.95747980255227),-78.96189200246215,43.95747980255227
40598,,Oshawa,Ontario,670702.26,4865361.37,383592,B.T.T.R Window & Door,L1G4W1,2019-06-21,2019-06-21,238350.0,Finish carpentry contractors,9055712887,,,,,,,,1b,Installation of windows and doors,909,Simcoe,Street,North,Oshawa,POINT (-78.87367323802825 43.92158487036276),-78.87367323802825,43.92158487036276
40599,,Oshawa,Ontario,670702.26,4865361.37,144034,Best Choice Driving School,L1G4W1,2019-06-21,2019-06-21,611692.0,Automobile Driving Schools,9056862224,www.bestchoicedrivingschool.ca,,,,,,L1H3Z7,202,Driving school.,909,Simcoe,Street,North,Oshawa,POINT (-78.87367323802825 43.92158487036276),-78.87367323802825,43.92158487036276
40600,,Oshawa,Ontario,670473.78,4865744.54,144074,A.R. Jeffery LTD.,L1W4G5,2019-06-21,2019-06-21,531310.0,Real estate property managers,9055765711,www.jefferyplazas.com,,,,,,L1H3Z7,100,Property Managment,1050,Simcoe,Street,North,Oshawa,POINT (-78.87639464103061 43.925085331285906),-78.87639464103061,43.925085331285906
40601,,Oshawa,Ontario,670473.78,4865744.54,160277,Birchdale Investments,L1G4W5,2019-06-21,2019-06-21,523930.0,Investment advice,9055765711,,,,,,,L1H3Z7,100,Investing agency,1050,Simcoe,Street,North,Oshawa,POINT (-78.87639464103061 43.925085331285906),-78.87639464103061,43.925085331285906
40602,,Oshawa,Ontario,670473.78,4865744.54,160276,Graham Paralegal Services,L1G4W5,2019-06-21,2019-06-21,541190.0,Other legal services,9057284400,,,,,,,L1H3Z7,101A,Paralegal services.,1050,Simcoe,Street,North,Oshawa,POINT (-78.87639464103061 43.925085331285906),-78.87639464103061,43.925085331285906
40603,9054380123,Oshawa,Ontario,670473.78,4865744.54,160272,GRH Accounting and Tax,L1G4W5,2019-06-21,2019-06-21,541212.0,Offices of accountants,9054389999,http://www.grh-accounting.com/,,,,,,L1H3Z7,101B,tax services,1050,Simcoe,Street,North,Oshawa,POINT (-78.87639464103061 43.925085331285906),-78.87639464103061,43.925085331285906
40604,,Oshawa,Ontario,670473.78,4865744.54,144073,Durham Region Home Builders Assoc.,L1G4W5,2019-06-21,2019-06-21,813920.0,Professional organizations,9055798080,www.drhba.com,,,,,,L1G4W5,101c,home builders association,1050,Simcoe,Street,North,Oshawa,POINT (-78.87639464103061 43.925085331285906),-78.87639464103061,43.925085331285906
40605,,Oshawa,Ontario,670473.78,4865744.54,27767,L.V Walker and Associates,L1G4W5,2019-06-21,2019-06-27,524291.0,Claims adjusters,9057254731,,,,,,,L1G4W5,102A -103,Insurance Adjustments.,1050,Simcoe,Street,North,Oshawa,POINT (-78.87639464103061 43.925085331285906),-78.87639464103061,43.925085331285906
40606,,Oshawa,Ontario,670473.78,4865744.54,27759,InFringe Hair and Esthetics,L1G4W5,2019-06-21,2019-06-21,812116.0,Unisex hair salons,9055763700,www.one2oneesthetics.info/,,,,,,L1G4W5,9,Hairstyling services.,1050,Simcoe,Street,North,Oshawa,POINT (-78.87639464103061 43.925085331285906),-78.87639464103061,43.925085331285906
40607,,Oshawa,Ontario,670473.78,4865744.54,540874,Freedom Victory Centre,L1G4W5,2019-06-21,2019-06-21,813110.0,Religious organizations,9057234300,www.freedomvictorycentre.com,,,,,,,11,Worship centre,1050,Simcoe,Street,North,Oshawa,POINT (-78.87639464103061 43.925085331285906),-78.87639464103061,43.925085331285906
40608,,Oshawa,Ontario,670473.78,4865744.54,5851,Sequins Plus,L1H4L5,2019-06-21,2019-06-21,448120.0,Women's clothing stores,9054332319,http://sequinsplus.com/,,,,,,L1H4L5,12,Dance Supply,1050,Simcoe,Street,North,Oshawa,POINT (-78.87639464103061 43.925085331285906),-78.87639464103061,43.925085331285906
40609,9057234570,Oshawa,Ontario,670473.78,4865744.54,5852,CAA,L1G4W5,2019-06-21,2019-06-21,524210.0,Insurance agencies and brokerages,9057235203,www.caasco.com,,,,,,L1G4W5,13,Insurance agency.,1050,Simcoe,Street,North,Oshawa,POINT (-78.87639464103061 43.925085331285906),-78.87639464103061,43.925085331285906
40610,,Oshawa,Ontario,670517.53,4865632.45,27750,Scotts IDA Drug Mart,L1G4W4,2019-06-21,2019-06-21,446110.0,Pharmacies and drug stores,9055767000,http://www.scottspharmacy.ca/,,,,,,L1G4W4,,Pharmacy.,1000,Simcoe,Street,North,Oshawa,POINT (-78.8758859164487 43.92406668135859),-78.8758859164487,43.92406668135859
40611,,Oshawa,Ontario,670473.78,4865744.54,5850,Knots Landing,L1G4W5,2019-06-21,2019-06-21,812116.0,Unisex hair salons,9055763222,,,,,,,L1G4W5,2,Hairstyling services,1050,Simcoe,Street,North,Oshawa,POINT (-78.87639464103061 43.925085331285906),-78.87639464103061,43.925085331285906
40612,,Oshawa,Ontario,670628.25,4865600.74,6242,Riodan Dental Care,L1G4W3,2019-06-21,2019-06-27,621210.0,Offices of dentists,9054330737,www.rdcdental.com,,,,,,,,dentist,973,Simcoe,Street,North,Oshawa,POINT (-78.87451779265164 43.9237557323971),-78.87451779265164,43.9237557323971
40613,,Oshawa,Ontario,670660.17,4865550.87,160218,Durham Workforce Authority,L1G5B3,2019-06-21,2019-06-27,913910.0,"Other local, municipal and regional public administration",9054388916,www.durhamworkforceauthority.ca,,,,,,L1H3Z7,,Workforce placement,951,Simcoe,Street,North,Oshawa,POINT (-78.87413642789829 43.92329963567957),-78.87413642789829,43.92329963567957
40614,,Oshawa,Ontario,670473.78,4865744.54,160263,Bereaved Families of Ontario Durham Region,L1G4W4,2019-06-24,2019-07-04,621330.0,Offices of mental health practitioners (except physicians),9055794293,http://www.bfodurham.net/,,,,,,L1H3Z7,203,Family counselling service,1050,Simcoe,Street,North,Oshawa,POINT (-78.87639464103061 43.925085331285906),-78.87639464103061,43.925085331285906
40615,,Oshawa,Ontario,670473.78,4865744.54,5854,Dairy Queen,L1G4W5,2019-06-24,2019-06-27,722512.0,Limited-service eating places,9057281162,www.dairyqueen.com,,,,,,L1G4W5,10,Ice Cream Parlour.,1050,Simcoe,Street,North,Oshawa,POINT (-78.87639464103061 43.925085331285906),-78.87639464103061,43.925085331285906
40616,,Oshawa,Ontario,670438.17,4865805.5,29829,Gate House Salon & Spa,L1G4W4,2019-06-24,2019-07-11,812190.0,Other personal care services,9054346147,www.gatehousespa.com,,,,,,L1H3Z7,,"Salon and spa, beauty products retail.",21,Beatrice,Street,West,Oshawa,POINT (-78.87681841933995 43.9256420564151),-78.87681841933995,43.9256420564151
40617,,Oshawa,Ontario,670597.86,4865838.48,160213,Easyfinancial,L1G4W3,2019-06-24,2019-06-27,522310.0,Mortgage and non-mortgage loan brokers,2892223279,,,,,,,L1G4W3,,Rent to own mortgage centre.,1051,Simcoe,Street,North,Oshawa,POINT (-78.87481991217906 43.9259018204965),-78.87481991217906,43.9259018204965
40618,,Oshawa,Ontario,670597.86,4865838.48,5866,Polish Food Hot & Deli,L1G4W3,2019-06-24,2019-06-24,445110.0,Supermarkets and other grocery (except convenience) stores,9054322551,http://www.polishfoodoshawa.ca/,,,,,,L1G4W3,3A,Specialty food market.,1051,Simcoe,Street,North,Oshawa,POINT (-78.87481991217906 43.9259018204965),-78.87481991217906,43.9259018204965
40619,,Oshawa,Ontario,670521.24,4865943.21,5871,Traditions Family Restaurant,L1G4X1,2019-06-24,2019-06-27,722511.0,Full-service restaurants,9054368849,,,,,,,L1G4X1,,full service restaurant,1053,Simcoe,Street,North,Oshawa,POINT (-78.87574018922976 43.92686186493391),-78.87574018922976,43.92686186493391
40620,9054347261,Oshawa,Ontario,670454.6,4865886.26,5872,Speedy,L1G4W6,2019-06-24,2019-06-24,811119.0,Other automotive mechanical and electrical repair and maintenance,9054341881,www.speedy.com,,,,,,L1G4W6,,"Automotive muffler, brake and wheel service.",1080,Simcoe,Street,North,Oshawa,POINT (-78.87658802658747 43.92636488722385),-78.87658802658747,43.92636488722385
40621,,Oshawa,Ontario,670437.76,4865934.47,5874,Pizzaville,L1G4W6,2019-06-24,2019-06-24,722512.0,Limited-service eating places,9057430404,,,,,,,L1G4W6,,Limited Service Restaurant - Pizzaria,1100,Simcoe,Street,North,Oshawa,POINT (-78.87678222984397 43.926802550912385),-78.87678222984397,43.926802550912385
40622,,Oshawa,Ontario,670437.76,4865934.47,144059,Bailey's Barbor and Beauty Supplies,L1G4W6,2019-06-24,2019-06-24,445120.0,Convenience stores,9052409400,,,,,,,L1G4W6,,Hair salon.,1100,Simcoe,Street,North,Oshawa,POINT (-78.87678222984397 43.926802550912385),-78.87678222984397,43.926802550912385
40623,,Oshawa,Ontario,670437.76,4865934.47,242892,Central Pet,L1G4W6,2019-06-24,2019-06-24,453910.0,Pet and pet supplies stores,9052407387,www.centralpet.ca,,,,,,,,Pet Store & Groomers,1100,Simcoe,Street,North,Oshawa,POINT (-78.87678222984397 43.926802550912385),-78.87678222984397,43.926802550912385
40624,,Oshawa,Ontario,670419.35,4865983.38,463378,Mama D's Jamacian Cuisine,L1G4X3,2019-06-24,2019-06-24,722511.0,Full-service restaurants,9052403088,,,,,,,,,Jamacian Grill & Restaurant,1128,Simcoe,Street,North,Oshawa,POINT (-78.87699575677995 43.92724687579777),-78.87699575677995,43.92724687579777
40625,,Oshawa,Ontario,670422.67,4865973.82,5881,Hock Shop Oshawa,L1G4W6,2019-06-24,2019-06-24,522299.0,All other non-depository credit intermediation,9055714625,www.hockshop.com,,,,,,L1H3Z7,,Pawn shop,1124,Simcoe,Street,North,Oshawa,POINT (-78.87695748663043 43.92716009204843),-78.87695748663043,43.92716009204843
40626,9055764458,Oshawa,Ontario,670367.53,4866035.86,29812,Auto Part Source,L1G4W7,2019-06-24,2019-06-24,441310.0,Automotive parts and accessories stores,9055769976,www.partsource.ca,,,,,,L1G4W7,,Automotive parts retailer.,1150,Simcoe,Street,North,Oshawa,POINT (-78.87762407112567 43.92773105067873),-78.87762407112567,43.92773105067873
40627,,Oshawa,Ontario,670361.88,4866147.84,5896,The Crooked Uncle Bar & Grill,L1G4W8,2019-06-24,2019-06-24,722511.0,Full-service restaurants,9052406767,www.thecrookeduncle.com,,,,,,L1G4W8,,Upscale sports bar with award winning wings,1180,Simcoe,Street,North,Oshawa,POINT (-78.87765856761688 43.92873989103106),-78.87765856761688,43.92873989103106
40628,9057253400,Oshawa,Ontario,670361.88,4866147.84,5895,Cash Money,L1G4W8,2019-06-24,2019-06-24,522291.0,Consumer lending,9057250500,cashmoney.ca,,,,,,,,Small loan advancements.,1180,Simcoe,Street,North,Oshawa,POINT (-78.87765856761688 43.92873989103106),-78.87765856761688,43.92873989103106
40629,,Oshawa,Ontario,670341.0,4866227.5,144047,Aunt Audrey's Favourites Cakes & Desserts,L1G4W9,2019-06-24,2019-06-27,311811.0,Retail bakeries,9057203475,www.auntaudreyscakes.com,,,,,,L1H3Z7,,Cakes& Desserts,1216,Simcoe,Street,North,Oshawa,POINT (-78.87789301627664 43.929461457011264),-78.87789301627664,43.929461457011264
40630,,Oshawa,Ontario,670341.88,4866223.5,385557,Total Evapes and Coffee,L1G4X2,2019-06-24,2019-06-24,453999.0,All other miscellaneous store retailers (except beer and wine-making supplies stores),9052405646,www.mapleleafvapes.ca,,,,,,,,Vape & Coffee Shop,1214,Simcoe,Street,North,Oshawa,POINT (-78.87788334088214 43.929425263701276),-78.87788334088214,43.929425263701276
40631,,Oshawa,Ontario,670343.38,4866218.0,534917,Posh Hair Salon,L1G4X9,2019-06-24,2019-06-24,812112.0,Beauty Salons,9052338585,,,,,,,,,hair salon,1212,Simcoe,Street,North,Oshawa,POINT (-78.87786642686856 43.92937543081864),-78.87786642686856,43.92937543081864
40632,,Oshawa,Ontario,670303.88,4866318.1,29796,Tybah's Kabab,L1G4X3,2019-06-24,2019-06-24,722512.0,Limited-service eating places,9052404611,,,,,,,L1G4X3,,Shwarma restaurant,1240,Simcoe,Street,North,Oshawa,POINT (-78.87832615273048 43.93028521044497),-78.87832615273048,43.93028521044497
40633,,Oshawa,Ontario,670303.88,4866318.1,173612,Herbal One,L1G1A1,2019-06-24,2019-06-24,812191.0,Diet and Weight Reducing Centers,2892406133,www.herbalone.com,,,,,,,,Weight management centre,1240,Simcoe,Street,North,Oshawa,POINT (-78.87832615273048 43.93028521044497),-78.87832615273048,43.93028521044497
40634,,Oshawa,Ontario,670303.88,4866318.1,5923,Trader Joe's Second Hand Store,L1G4X3,2019-06-24,2019-06-24,445110.0,Supermarkets and other grocery (except convenience) stores,9055797879,,,,,,,L1G4X3,,Second hand store buy sell and trade.,1240,Simcoe,Street,North,Oshawa,POINT (-78.87832615273048 43.93028521044497),-78.87832615273048,43.93028521044497
40635,9052450683,Oshawa,Ontario,670303.88,4866318.1,5924,Simcoe Optical Inc,L1G4X3,2019-06-24,2019-06-24,446130.0,Optical goods stores,9052450682,www.simcoeoptical.ca,,,,,,L1G4X3,,"Optical retail, eye exams.",1240,Simcoe,Street,North,Oshawa,POINT (-78.87832615273048 43.93028521044497),-78.87832615273048,43.93028521044497
40636,,Oshawa,Ontario,670283.21,4866375.4,5927,Habib Meat and Mart,L1G4X4,2019-06-24,2019-06-24,445110.0,Supermarkets and other grocery (except convenience) stores,9052402000,,,,,,,L1G4X4,2,Mediterranean grocery.,1268,Simcoe,Street,North,Oshawa,POINT (-78.87856515484472 43.930805543810536),-78.87856515484472,43.930805543810536
40637,,Oshawa,Ontario,670283.21,4866375.4,5930,Wimpy's Diner,L1G4X4,2019-06-24,2019-06-24,722511.0,Full-service restaurants,9054337009,www.wimpysdiner.ca,,,,,,L1G4X4,3,Fast food burger restaurant.,1268,Simcoe,Street,North,Oshawa,POINT (-78.87856515484472 43.930805543810536),-78.87856515484472,43.930805543810536
40638,,Oshawa,Ontario,670401.52,4866384.08,160201,Royal Canadian Legion- Sir William Stephenson Branch 637,L1G4X1,2019-06-24,2019-06-24,813410.0,Civic and social organizations,9054041992,,,,,,,L1H3Z7,10,Legion,1251,Simcoe,Street,North,Oshawa,POINT (-78.87708943670366 43.93085627394945),-78.87708943670366,43.93085627394945
40639,,Oshawa,Ontario,670401.52,4866384.08,144017,Shear Brilliance,L1G4X1,2019-06-24,2019-06-24,812116.0,Unisex hair salons,9057231832,www.shearbrilliance.ca,,,,,,L1H3Z7,7,barber,1251,Simcoe,Street,North,Oshawa,POINT (-78.87708943670366 43.93085627394945),-78.87708943670366,43.93085627394945
40640,9054327661,Oshawa,Ontario,670343.64,4866402.35,27806,Tav Pools,L1G4X1,2019-06-24,2019-06-24,453999.0,All other miscellaneous store retailers (except beer and wine-making supplies stores),9054327665,www.tavpools.ca,,,,,,L1G4X1,,Pool equipment and hot tubs.,1271,Simcoe,Street,North,Oshawa,POINT (-78.87780418544804 43.9310340483791),-78.87780418544804,43.9310340483791
40641,,Oshawa,Ontario,670316.51,4866540.77,144014,KFC,L1G4X1,2019-06-24,2019-06-24,722512.0,Limited-service eating places,9057238972,,,,,,,L1G4X1,,Fast food chicken restaurant,1327,Simcoe,Street,North,Oshawa,POINT (-78.87809765054841 43.93228574900071),-78.87809765054841,43.93228574900071
40642,,Oshawa,Ontario,670290.97,4866572.88,49754,Double Double,L1G4X1,2019-06-24,2019-06-24,722512.0,Limited-service eating places,9055762000,doubledouble.ca,,,,,,L1G4X1,3,Pizza Restaurant,1335,Simcoe,Street,North,Oshawa,POINT (-78.87840535177644 43.932580563634616),-78.87840535177644,43.932580563634616
40643,,Oshawa,Ontario,670290.97,4866572.88,49753,Durham Home Respiratory Services,L1G4X1,2019-06-24,2019-06-24,621610.0,Home health care services,9054323477,,,,,,,L1G4X1,1&2,Medical equipment and oxygen respiratoy services CPAP,1335,Simcoe,Street,North,Oshawa,POINT (-78.87840535177644 43.932580563634616),-78.87840535177644,43.932580563634616
40644,,Oshawa,Ontario,670290.8132,4866617.2265,360760,Cellular Link Communication,L1G7B4,2019-06-24,2019-06-27,811490.0,Other personal and household goods repair and maintenance,9052405465,,,,,,,,,Phone repair shop,13,Taunton,Road,East,Oshawa,POINT (-78.87839311258412 43.932979604748716),-78.87839311258412,43.932979604748716
40645,,Oshawa,Ontario,670608.05,4866210.19,27812,Toms Food Store,L1G3S4,2019-06-24,2019-06-24,445120.0,Convenience stores,9054480863,,,,,,,L1G3S4,,Convenience store,100,Nonquon,Road,,Oshawa,POINT (-78.87457391822646 43.92924389243073),-78.87457391822646,43.92924389243073
40646,,Oshawa,Ontario,670608.05,4866210.19,251721,Paws for thought,L1G3S4,2019-06-24,2019-06-24,812910.0,Pet care (except veterinary) services,9052405520,,,,,,,,3,Pet Groomers.,100,Nonquon,Road,,Oshawa,POINT (-78.87457391822646 43.92924389243073),-78.87457391822646,43.92924389243073
40647,,Oshawa,Ontario,670239.91,4866407.94,534909,Squeaky Clean Car Detailing,,2019-06-24,2019-06-24,811121.0,"Automotive body, paint and interior repair and maintenance",9059229331,squeakycleancars.ca,,,,,,,,car detailing,1270,Simcoe,Street,North,Oshawa,POINT (-78.87909382375072 43.931108332098155),-78.87909382375072,43.931108332098155
40648,9054361532,Oshawa,Ontario,670239.09,4866363.18,29778,Rust Check,L1G3R5,2019-06-24,2019-06-24,811121.0,"Automotive body, paint and interior repair and maintenance",9054336167,www.rustcheckoshawa.com,,,,,,L1G3R5,3,Automotive rust check and repair.,10,Russett,Avenue,,Oshawa,POINT (-78.87911835064662 43.930705796058994),-78.87911835064662,43.930705796058994
40649,,Oshawa,Ontario,670239.09,4866363.18,143965,Beatty Brothers,L1G3R5,2019-06-24,2019-06-24,811111.0,General automotive repair,9054368486,,,,,,,L1G3R5,2,Auto repair shop.,10,Russett,Avenue,,Oshawa,POINT (-78.87911835064662 43.930705796058994),-78.87911835064662,43.930705796058994
40650,,Oshawa,Ontario,670191.33,4866348.09,5824,Durham Auto Works,L1G3R5,2019-06-24,2019-06-27,811111.0,General automotive repair,9055765406,http://durham-autoworks.com/,,,,,,L1G3R5,,General automotive repair and service.,40,Russett,Avenue,,Oshawa,POINT (-78.8797177797681 43.930581064177375),-78.8797177797681,43.930581064177375
40651,,Oshawa,Ontario,670191.33,4866348.09,5826,Auto Accessory World,L1G3R5,2019-06-24,2019-06-24,441310.0,Automotive parts and accessories stores,9057257170,www.autoaccessoryworld.ca,,,,,,L1G3R5,2,"Automotive accessory sales, window tainting.",40,Russett,Avenue,,Oshawa,POINT (-78.8797177797681 43.930581064177375),-78.8797177797681,43.930581064177375
